Hauljoin," Pred_nodc"," Pred_specn"," Prey_nodc"," Pred_len"," Year"," Month"," day"," region"," Pred_name"," Prey_Name"," Vessel"," Cruise"," Haul"," Rlat"," Rlong"," Gear_depth"," Bottom_depth"," Start_hour"," Surface_temp"," Gear_temp"," INPFC_Area"," Stationid"," Start_date"," Prey_sz1"," Prey_sex",Stratum
11013748.0,8791030701.0,160.0,8762140501.0,57.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Northern lampfish Stenobrachius leucopsarus",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",96.0,3.0,523.0
11013748.0,8791030701.0,160.0,8762140501.0,57.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Northern lampfish Stenobrachius leucopsarus",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",97.0,3.0,523.0
11013748.0,8791030701.0,160.0,8762140501.0,57.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Northern lampfish Stenobrachius leucopsarus",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",100.0,3.0,523.0
11013748.0,8791030701.0,158.0,8762140501.0,58.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Northern lampfish Stenobrachius leucopsarus",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",124.0,3.0,523.0
11013748.0,8791030701.0,159.0,8762140000.0,59.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",78.0,5.0,523.0
11013748.0,8791030701.0,164.0,8762140000.0,61.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",61.0,5.0,523.0
11013748.0,8791030701.0,164.0,8762140000.0,61.0,2000.0,5.0,31.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,53.0,52.399999999999999,-171.83000000000001,271.0,277.0,13.0,5.2999999999999998,3.5,541.0,243-33,"2000-05-31 00:00:00",76.0,5.0,523.0
11012115.0,8791030701.0,4.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",65.0,3.0,313.0
11012115.0,8791030701.0,5.0,8762140000.0,58.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",79.0,3.0,313.0
11012115.0,8791030701.0,6.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",49.0,,313.0
11012115.0,8791030701.0,6.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",69.0,,313.0
11012115.0,8791030701.0,8.0,8762140000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",68.0,3.0,313.0
11012115.0,8791030701.0,9.0,8759010100.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Gonostomatidae (bristlemouth) Cyclothone sp.",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",47.0,3.0,313.0
11012115.0,8791030701.0,12.0,8762140000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",103.0,3.0,313.0
11012115.0,8791030701.0,13.0,8762140000.0,43.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",98.0,3.0,313.0
11012115.0,8791030701.0,15.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",41.0,,313.0
11012590.0,8791030701.0,6.0,8762140000.0,53.0,1994.0,7.0,19.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,165.0,51.899999999999999,178.28999999999999,213.0,213.0,14.0,6.2999999999999998,4.0,542.0,111-22,"1994-07-19 00:00:00",42.0,3.0,322.0
11012898.0,8791030701.0,1.0,8762140000.0,59.0,1994.0,7.0,22.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,177.0,52.07,177.37,176.0,176.0,20.0,5.7999999999999998,4.2999999999999998,542.0,99-26,"1994-07-22 00:00:00",23.0,3.0,322.0
11012898.0,8791030701.0,2.0,8762140000.0,56.0,1994.0,7.0,22.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,177.0,52.07,177.37,176.0,176.0,20.0,5.7999999999999998,4.2999999999999998,542.0,99-26,"1994-07-22 00:00:00",24.0,3.0,322.0
11010873.0,8791030701.0,7.0,8762140000.0,44.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",69.0,,594.0
11010873.0,8791030701.0,8.0,8762140000.0,60.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",71.0,3.0,594.0
11010873.0,8791030701.0,8.0,8762140000.0,60.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",82.0,3.0,594.0
11010873.0,8791030701.0,8.0,8762140000.0,60.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",93.0,3.0,594.0
11009700.0,8791030701.0,6.0,8762140000.0,56.0,1991.0,7.0,27.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",83.0,199101.0,30.0,53.079999999999998,-169.86000000000001,174.0,174.0,19.0,5.9000000000000004,3.7000000000000002,518.0,269-49,"1991-07-27 00:00:00",85.0,,712.0
11013194.0,8791030701.0,4.0,8831000000.0,56.0,2000.0,5.0,21.0,AI,"Gadus chalcogrammus (walleye pollock)","Cottoidei (sculpin) ",23.0,200001.0,10.0,54.240000000000002,-165.91,53.0,61.0,16.0,4.9000000000000004,4.2999999999999998,519.0,321-74,"2000-05-21 00:00:00",24.0,3.0,721.0
11008885.0,8791030701.0,69.0,8762140000.0,53.0,1997.0,7.0,18.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,199701.0,148.0,51.659999999999997,-178.53999999999999,275.0,275.0,18.0,6.5999999999999996,4.0999999999999996,542.0,153-16,"1997-07-18 00:00:00",110.0,3.0,324.0
11008885.0,8791030701.0,714.0,8762140000.0,58.0,1997.0,7.0,18.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,199701.0,148.0,51.659999999999997,-178.53999999999999,275.0,275.0,18.0,6.5999999999999996,4.0999999999999996,542.0,153-16,"1997-07-18 00:00:00",25.0,3.0,324.0
11008885.0,8791030701.0,74.0,8762140000.0,62.0,1997.0,7.0,18.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,199701.0,148.0,51.659999999999997,-178.53999999999999,275.0,275.0,18.0,6.5999999999999996,4.0999999999999996,542.0,153-16,"1997-07-18 00:00:00",95.0,3.0,324.0
11008885.0,8791030701.0,74.0,8762140000.0,62.0,1997.0,7.0,18.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,199701.0,148.0,51.659999999999997,-178.53999999999999,275.0,275.0,18.0,6.5999999999999996,4.0999999999999996,542.0,153-16,"1997-07-18 00:00:00",105.0,3.0,324.0
11011619.0,8791030701.0,94.0,6179180104.0,59.0,2000.0,7.0,15.0,AI,"Gadus chalcogrammus (walleye pollock)","Yellow-leg pandalid (shrimp) Pandalus tridens",23.0,200001.0,209.0,52.93,170.97,178.0,186.0,16.0,8.4000000000000004,3.7000000000000002,543.0,14-45,"2000-07-15 00:00:00",13.800000000000001,3.0,213.0
11011619.0,8791030701.0,94.0,6179180104.0,59.0,2000.0,7.0,15.0,AI,"Gadus chalcogrammus (walleye pollock)","Yellow-leg pandalid (shrimp) Pandalus tridens",23.0,200001.0,209.0,52.93,170.97,178.0,186.0,16.0,8.4000000000000004,3.7000000000000002,543.0,14-45,"2000-07-15 00:00:00",15.4,3.0,213.0
11011619.0,8791030701.0,94.0,6179180104.0,59.0,2000.0,7.0,15.0,AI,"Gadus chalcogrammus (walleye pollock)","Yellow-leg pandalid (shrimp) Pandalus tridens",23.0,200001.0,209.0,52.93,170.97,178.0,186.0,16.0,8.4000000000000004,3.7000000000000002,543.0,14-45,"2000-07-15 00:00:00",15.5,3.0,213.0
11011619.0,8791030701.0,94.0,6179180104.0,59.0,2000.0,7.0,15.0,AI,"Gadus chalcogrammus (walleye pollock)","Yellow-leg pandalid (shrimp) Pandalus tridens",23.0,200001.0,209.0,52.93,170.97,178.0,186.0,16.0,8.4000000000000004,3.7000000000000002,543.0,14-45,"2000-07-15 00:00:00",17.0,3.0,213.0
11011625.0,8791030701.0,103.0,6179180101.0,46.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Pink shrimp Pandalus eous",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",16.100000000000001,3.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",8.4000000000000004,3.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",9.1999999999999993,3.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",9.6999999999999993,3.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.0,5.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.0,5.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.0,5.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.0,5.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.199999999999999,3.0,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.800000000000001,,213.0
11011625.0,8791030701.0,102.0,6179180103.0,50.0,2000.0,7.0,17.0,AI,"Gadus chalcogrammus (walleye pollock)","Smooth pink shrimp Pandalus jordani",23.0,200001.0,215.0,52.840000000000003,172.41,215.0,224.0,11.0,7.5,3.7000000000000002,543.0,33-43,"2000-07-17 00:00:00",10.800000000000001,,213.0
11010553.0,8791030701.0,131.0,8762140000.0,52.0,2000.0,6.0,23.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,137.0,52.079999999999998,179.36000000000001,306.0,313.0,16.0,6.5999999999999996,3.5,542.0,126-26,"2000-06-23 00:00:00",81.0,3.0,314.0
11010553.0,8791030701.0,131.0,8762140000.0,52.0,2000.0,6.0,23.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,137.0,52.079999999999998,179.36000000000001,306.0,313.0,16.0,6.5999999999999996,3.5,542.0,126-26,"2000-06-23 00:00:00",82.0,3.0,314.0
11010553.0,8791030701.0,131.0,8762140000.0,52.0,2000.0,6.0,23.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,137.0,52.079999999999998,179.36000000000001,306.0,313.0,16.0,6.5999999999999996,3.5,542.0,126-26,"2000-06-23 00:00:00",84.0,3.0,314.0
11010553.0,8791030701.0,131.0,8762140000.0,52.0,2000.0,6.0,23.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",23.0,200001.0,137.0,52.079999999999998,179.36000000000001,306.0,313.0,16.0,6.5999999999999996,3.5,542.0,126-26,"2000-06-23 00:00:00",87.0,3.0,314.0
11009469.0,8791030701.0,3.0,8857040102.0,56.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Arrowtooth flounder Atheresthes stomias",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",42.0,,722.0
11009469.0,8791030701.0,8.0,8857040101.0,55.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Kamchatka flounder Atheresthes evermanni",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",25.0,,722.0
11009469.0,8791030701.0,9.0,8857040102.0,53.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Arrowtooth flounder Atheresthes stomias",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",35.0,,722.0
11009469.0,8791030701.0,9.0,8857040102.0,53.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Arrowtooth flounder Atheresthes stomias",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",32.0,,722.0
11009469.0,8791030701.0,9.0,8857040102.0,53.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Arrowtooth flounder Atheresthes stomias",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",30.0,,722.0
11009469.0,8791030701.0,13.0,8735000000.0,60.0,1991.0,7.0,20.0,AI,"Gadus chalcogrammus (walleye pollock)","Teleostei (fish) ",83.0,199101.0,4.0,54.490000000000002,-165.59,110.0,110.0,17.0,,,519.0,326-79,"1991-07-20 00:00:00",20.0,,722.0
11013385.0,8791030701.0,9.0,9999999998.0,54.0,1994.0,7.0,30.0,AI,"Gadus chalcogrammus (walleye pollock)","Rocks ",95.0,199401.0,200.0,52.909999999999997,170.86000000000001,204.0,204.0,19.0,8.4000000000000004,3.8999999999999999,543.0,12-45,"1994-07-30 00:00:00",6.0,,213.0
11012115.0,8791030701.0,1.0,8762140301.0,62.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Brokenline lanternfish Lampanyctus jordani",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",89.0,,313.0
11012115.0,8791030701.0,2.0,8762140502.0,47.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Garnet lampfish Stenobrachius nannochir",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",56.0,,313.0
11012115.0,8791030701.0,4.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",36.0,3.0,313.0
11012115.0,8791030701.0,4.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",70.0,3.0,313.0
11012115.0,8791030701.0,5.0,8762140000.0,58.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",72.0,3.0,313.0
11012115.0,8791030701.0,5.0,8735010000.0,58.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Non-gadoid fish remains ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",92.0,3.0,313.0
11012115.0,8791030701.0,6.0,8762120101.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Northern pearleye Benthalbella dentata",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",105.0,,313.0
11012115.0,8791030701.0,6.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",46.0,,313.0
11012115.0,8791030701.0,6.0,8762140000.0,48.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",54.0,,313.0
11012115.0,8791030701.0,8.0,8762140000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",48.0,3.0,313.0
11012115.0,8791030701.0,9.0,8762140000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",44.0,3.0,313.0
11012115.0,8791030701.0,9.0,8756020000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Bathylagidae (deepsea smelt) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",63.0,3.0,313.0
11012115.0,8791030701.0,9.0,8759010100.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Gonostomatidae (bristlemouth) Cyclothone sp.",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",41.0,3.0,313.0
11012115.0,8791030701.0,10.0,8762140301.0,55.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Brokenline lanternfish Lampanyctus jordani",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",96.0,,313.0
11012115.0,8791030701.0,12.0,8762140000.0,56.0,1994.0,7.0,10.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,141.0,52.170000000000002,179.5,255.0,255.0,8.0,5.0999999999999996,3.7000000000000002,542.0,127-28,"1994-07-10 00:00:00",52.0,3.0,313.0
11010873.0,8791030701.0,12.0,8762140000.0,62.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",71.0,3.0,594.0
11010873.0,8791030701.0,13.0,8759060000.0,57.0,1994.0,6.0,13.0,AI,"Gadus chalcogrammus (walleye pollock)","Chauliodontidae (viperfish) ",95.0,199401.0,45.0,52.789999999999999,-170.68000000000001,328.0,328.0,15.0,4.7000000000000002,3.7999999999999998,541.0,258-42,"1994-06-13 00:00:00",185.0,3.0,594.0
11010855.0,8791030701.0,5.0,8831000000.0,66.0,1994.0,6.0,9.0,AI,"Gadus chalcogrammus (walleye pollock)","Cottoidei (sculpin) ",95.0,199401.0,22.0,53.700000000000003,-166.77000000000001,89.0,94.0,8.0,0.42999999999999999,0.41999999999999998,518.0,310-62,"1994-06-09 00:00:00",15.0,3.0,721.0
11010855.0,8791030701.0,6.0,8831000000.0,68.0,1994.0,6.0,9.0,AI,"Gadus chalcogrammus (walleye pollock)","Cottoidei (sculpin) ",95.0,199401.0,22.0,53.700000000000003,-166.77000000000001,89.0,94.0,8.0,0.42999999999999999,0.41999999999999998,518.0,310-62,"1994-06-09 00:00:00",17.0,3.0,721.0
11010855.0,8791030701.0,11.0,8831000000.0,70.0,1994.0,6.0,9.0,AI,"Gadus chalcogrammus (walleye pollock)","Cottoidei (sculpin) ",95.0,199401.0,22.0,53.700000000000003,-166.77000000000001,89.0,94.0,8.0,0.42999999999999999,0.41999999999999998,518.0,310-62,"1994-06-09 00:00:00",19.0,,721.0
11010868.0,8791030701.0,1.0,8762140000.0,54.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",98.0,3.0,624.0
11010868.0,8791030701.0,1.0,8762140000.0,54.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",83.0,3.0,624.0
11010868.0,8791030701.0,5.0,8762140000.0,50.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",70.0,3.0,624.0
11010868.0,8791030701.0,6.0,8762140000.0,59.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",70.0,3.0,624.0
11010868.0,8791030701.0,6.0,8762140000.0,59.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",74.0,3.0,624.0
11010868.0,8791030701.0,6.0,8762140000.0,59.0,1994.0,6.0,12.0,AI,"Gadus chalcogrammus (walleye pollock)","Myctophidae (lanternfish) ",95.0,199401.0,38.0,52.469999999999999,-170.56,328.0,328.0,11.0,4.5,4.0999999999999996,541.0,260-35,"1994-06-12 00:00:00",53.0,3.0,624.0
